genome_id,genome_name,rep_genome,length,contigs,species_id
888055.3,Leptotrichia wadei F0279,1,2332372,98,Leptotrichia_wadei_57378
1028804.3,Haemophilus haemolyticus M21127,1,1936642,32,Haemophilus_haemolyticus_58350
1028805.3,Haemophilus haemolyticus M21621,1,2082364,26,Haemophilus_haemolyticus_58351
1028806.3,Haemophilus haemolyticus M21639,1,2317605,48,Haemophilus_haemolyticus_58352
102897.3,Frankia sp. EUN1f,1,9314206,371,Frankia_sp_58353
1028989.3,Pseudomonas sp. StFLB209,1,6332373,1,Pseudomonas_sp_58354
1029823.3,Acinetobacter sp. P8-3-8,1,3853174,144,Acinetobacter_sp_58355
1030157.3,Sphingomonas sp. KC8,1,4066574,68,Sphingomonas_sp_58356
1030841.3,Neisseria wadsworthii 9715,1,2396957,87,Neisseria_wadsworthii_58357
1031288.3,Caloramator sp. ALD01,1,2529113,67,Caloramator_sp_58358
1031536.3,Campylobacter lari subsp. concheus LMG 11760,1,1502102,1,Campylobacter_lari_58359
1121097.3,Bacteroides graminisolvens DSM 19988,1,3631099,33,Bacteroides_graminisolvens_48736
637616.3,Methylophaga thiooxydans DMS010,1,3047652,26,Methylophaga_thiooxydans_57805
1316414.3,Enterococcus sp. HSIEG1,1,3447851,0,Enterococcus_gallinarum_52312
703612.3,Bacillus subtilis subsp. spizizenii ATCC 6633,1,3973395,34,Bacillus_subtilis_57806
1350470.3,Klebsiella oxytoca SA2,1,5736763,34,Klebsiella_oxytoca_57801
1291323.3,Leptospira interrogans serovar Copenhageni str. 200901383,1,4335030,35,Leptospira_interrogans_57802
742765.5,Dorea formicigenerans 4_6_53AFAA,1,3812547,131,Dorea_formicigenerans_56346
1191299.3,Vibrio kanaloae 5S-149,1,4640407,83,Vibrio_kanaloae_59403
1191298.3,Vibrio genomosp. F6 str. FF-238,1,4199848,273,Vibrio_genomosp_59402
1190620.3,Atopobium sp. ICM42b,1,1557083,36,Atopobium_sp_59401
1189621.3,Nitritalea halalkaliphila LW7,1,3625569,132,Nitritalea_halalkaliphila_59400
1192034.3,Chondromyces apiculatus DSM 436,1,9404172,89,Chondromyces_apiculatus_59407
1191699.3,Bacillus sp. ZYK,1,3573058,16,Bacillus_sp_59406
1191523.3,Melioribacter roseus P3M-2,1,3300414,0,Melioribacter_roseus_59405
1191305.3,Vibrio splendidus 12E03,1,5318358,263,Vibrio_splendidus_59404
1192197.3,Pelosinus fermentans JBW45,1,5239177,74,Pelosinus_fermentans_59409
1192124.4,Burkholderia sp. lig30,1,5513540,140,Burkholderia_sp_59408
1395579.3,Enterobacter sp. DC3,1,5066800,25,Enterobacter_asburiae_57214
864564.3,Parascardovia denticolens DSM 10105 = JCM 12538,1,1891248,2,Parascardovia_denticolens_55181
668820.3,Burkholderia sp. JPY366,1,6777410,68,Burkholderia_phenoliruptrix_55187
1232444.3,Clostridiales bacterium VE202-15,1,6147681,318,Clostridiales_bacterium_55184
398579.7,Shewanella pealeana ATCC 700345,1,5174581,0,Shewanella_pealeana_61448
398580.1,Dinoroseobacter shibae DFL 12,1,4417868,0,Dinoroseobacter_shibae_61449
284031.3,Streptomyces flavovariabilis,1,8762260,141,Streptomyces_flavovariabilis_61118
28444.3,Herbidospora cretacea,1,8172540,65,Herbidospora_cretacea_61119
398.4,Rhizobium tropici PTD1,1,8054993,74,Rhizobium_tropici_61444
398.5,Rhizobium tropici CF286,1,7141551,30,Rhizobium_tropici_61445
398512.4,Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933,1,6630820,123,Pseudobacteroides_cellulosolvens_61446
398527.4,Burkholderia phytofirmans PsJN,1,8214658,0,Burkholderia_phytofirmans_61447
281090.11,Leifsonia xyli subsp. xyli str. CTCB07,1,2584158,0,Leifsonia_xyli_61112
28110.12,Francisella philomiragia GA01-2794,1,2152054,2,Francisella_philomiragia_61113
397291.3,Lachnospiraceae bacterium A4,1,6781837,184,Lachnospiraceae_bacterium_61442
28037.99,Streptococcus mitis,1,1932470,9,Streptococcus_mitis_61111
29575.16,Taylorella equigenitalis TE-002,1,1612961,14,Taylorella_equigenitalis_52955
445972.6,Anaerotruncus colihominis DSM 17241,1,3714950,27,Clostridiales_bacterium_52957
1408321.3,Lachnospiraceae bacterium AC2028,1,2772360,14,Lachnospiraceae_bacterium_60407
1408320.3,Lachnospiraceae bacterium AC2014,1,2760120,14,Lachnospiraceae_bacterium_60406
1337936.3,Calothrix sp. 336/3,1,6424340,4,Calothrix_sp_60157
1337395.3,Helicobacter pylori PZ5086,1,1539468,211,Helicobacter_pylori_60156
1336803.3,Polaribacter sp. Hel1_33_49,1,3012752,2,Polaribacter_sp_60151
1336249.3,Rhizobium larrymoorei ATCC 51759,1,5158703,73,Rhizobium_larrymoorei_60150
1337390.3,Helicobacter pylori PZ5004,1,1555134,226,Helicobacter_pylori_60153
1337093.3,Loktanella cinnabarina LL-001,1,3875036,172,Loktanella_cinnabarina_60152
1033991.3,Rhizobium leguminosarum bv. trifolii CB782,1,6703653,0,Rhizobium_leguminosarum_55232
1196083.6,Snodgrassella alvi,1,2406310,88,Snodgrassella_alvi_55236
1072583.4,Halomonas boliviensis LC1,1,4125646,88,Halomonas_boliviensis_58483
1288081.3,Streptomyces sp. CNQ865,1,8586746,88,Streptomyces_sp_56763
571.33,Klebsiella oxytoca,1,6311380,5,Klebsiella_oxytoca_56762
67385.5,Streptomyces xanthophaeus,1,8568410,147,Streptomyces_xanthophaeus_52409
644651.3,Erwinia pyrifoliae DSM 12163,1,4072827,0,Erwinia_pyrifoliae_56987
658663.3,Porphyromonas sp. 31_2,1,4887870,6,Parabacteroides_distasonis_56985
1240471.4,Candidatus Blochmannia chromaiodes str. 640,1,791219,0,Blochmannia_chromaiodes_56984
525318.3,Lactobacillus buchneri ATCC 11577,1,2875301,27,Lactobacillus_hilgardii_56983
1443665.3,Aquimarina macrocephali JAMB N27,1,6009140,93,Aquimarina_macrocephali_60539
1443113.3,Yersinia enterocolitica LC20,1,4900014,0,Yersinia_enterocolitica_60538
1441629.3,Pseudomonas cichorii JBC1,1,5986012,0,Pseudomonas_cichorii_60533
1440774.4,Mycobacterium aromaticivorans JS19b1,1,6325694,277,Mycobacterium_aromaticivorans_60532
1440059.3,Streptomyces exfoliatus DSMZ 41693,1,8818528,322,Streptomyces_exfoliatus_60531
1440053.3,Streptomyces scopuliridis RB72,1,8243500,117,Streptomyces_scopuliridis_60530
1443112.3,Sulfitobacter mediterraneus KCTC 32188,1,4131080,31,Sulfitobacter_mediterraneus_60537
1443111.3,Sulfitobacter guttiformis KCTC 32187,1,3976670,4,Sulfitobacter_guttiformis_60536
1442599.3,Luteimonas huabeiensis HB2,1,4285050,71,Luteimonas_huabeiensis_60535
1442598.4,Arcobacter cibarius LMG 21996,1,2189861,39,Arcobacter_cibarius_60534
1463865.3,Streptomyces sp. NRRL F-5635,1,7879830,132,Streptomyces_sp_57580
1348660.3,Serratia plymuthica S13,1,5467306,0,Serratia_plymuthica_57582
394935.3,Chromobacterium haemolyticum T124,1,5083396,72,Chromobacterium_haemolyticum_57583
882800.3,Methylobacterium extorquens DSM 13060,1,6615168,562,Methylobacterium_extorquens_57587
1304879.3,Bradyrhizobium japonicum is5,1,7581816,56,Bradyrhizobium_japonicum_42727
1357276.3,Pseudomonas syringae CC1524,1,5735223,645,Pseudomonas_syringae_54805
79880.5,Bacillus clausii,1,4266680,36,Bacillus_clausii_53464
1304881.3,Clostridium indolis DSM 755,1,6383701,1,Clostridium_methoxybenzovorans_52877
1223501.3,Geobacillus thermoglucosidasius NBRC 107763,1,3871160,68,Geobacillus_thermoglucosidasius_53468
877414.3,Clostridiales bacterium NK3B98,1,2981237,170,Clostridiales_bacterium_62395
877411.3,Ruminococcus sp. NK3A76,1,3561120,2,Ruminococcus_sp_62394
877418.4,Treponema bryantii NK4A124,1,3309485,28,Treponema_bryantii_62397
877415.3,Erysipelotrichaceae bacterium NK3D112,1,3148940,95,Erysipelotrichaceae_bacterium_62396
875454.4,Peptoniphilus rhinitidis 1-13,1,1873798,37,Peptoniphilus_rhinitidis_62391
875328.3,Mycobacterium sp. JDM601,1,4643668,0,Mycobacterium_sp_62390
876269.3,Methyloferula stellata AR4,1,4235448,1,Methyloferula_stellata_62393
876044.3,gamma proteobacterium IMCC3088,1,3023217,157,Gamma_proteobacterium_62392
1121035.3,Azovibrio restrictus DSM 23866,1,3994385,38,Azovibrio_restrictus_58721
1121034.3,Azospirillum irakense DSM 11586,1,5444038,27,Azospirillum_irakense_58720
1121086.3,Bacillus aurantiacus DSM 18675,1,4021364,14,Bacillus_aurantiacus_58723
1121085.3,Bacillus aidingensis DSM 18341,1,4416948,55,Bacillus_aidingensis_58722
877424.3,Lachnospiraceae bacterium NK4A179,1,3221778,72,Lachnospiraceae_bacterium_62399
877421.3,Lachnospiraceae bacterium NK4A144,1,4088646,71,Lachnospiraceae_bacterium_62398
1121092.3,Bacillus kribbensis DSM 17871,1,5043312,57,Bacillus_kribbensis_58727
1121091.3,Bacillus gelatini DSM 15865,1,4165584,78,Bacillus_gelatini_58726
1469950.3,Robinsoniella sp. KNHs210,1,7561570,4,Robinsoniella_peoriensis_54117
1133851.3,Lactobacillus vini JP7.8.9,1,2161741,605,Lactobacillus_vini_54110
1298913.3,Comamonadaceae bacterium URHA0028,1,4898814,13,Comamonadaceae_bacterium_60022
649.3,Aeromonas eucrenophila CECT 4224,1,4540059,22,Aeromonas_eucrenophila_62023
648996.5,Thermovibrio ammonificans HB-1,1,1759526,0,Thermovibrio_ammonificans_62022
648885.3,Methylobacterium sp. MB200,1,5751587,105,Methylobacterium_sp_62021
648794.3,Aeromonas rivuli DSM 22539,1,4534147,102,Aeromonas_rivuli_62020
649743.3,Actinomyces sp. oral taxon 848 str. F0332,1,2519868,3,Actinomyces_sp_62027
649639.5,Bacillus cellulosilyticus DSM 2522,1,4681672,0,Bacillus_cellulosilyticus_62026
649638.3,Truepera radiovictrix DSM 17093,1,3260398,0,Truepera_radiovictrix_62025
649349.3,Leadbetterella byssophila DSM 17132,1,4059653,0,Leadbetterella_byssophila_62024
649754.3,Corynebacterium ammoniagenes DSM 20306,1,2759565,23,Corynebacterium_ammoniagenes_62029
649747.3,Aneurinibacillus aneurinilyticus ATCC 12856,1,5275108,356,Aneurinibacillus_aneurinilyticus_62028
479430.3,Actinospica robiniae DSM 44927,1,9918687,3,Actinospica_robiniae_61611
47880.5,Pseudomonas fulva MEJ086,1,5891415,125,Pseudomonas_fulva_61610
479433.5,Catenulispora acidiphila DSM 44928,1,10467782,0,Catenulispora_acidiphila_61613
479431.6,Nakamurella multipartita DSM 44233,1,6060298,0,Nakamurella_multipartita_61612
479435.6,Kribbella flavida DSM 17836,1,7579488,0,Kribbella_flavida_61615
479434.6,Sphaerobacter thermophilus DSM 20745,1,3993764,0,Sphaerobacter_thermophilus_61614
482234.3,Streptococcus canis FSL Z3-227,1,2261984,3,Streptococcus_canis_61617
481448.7,Methylacidiphilum infernorum V4,1,2287145,0,Methylacidiphilum_infernorum_61616
483218.5,[Bacteroides] pectinophilus ATCC 43243,1,3028326,9,Bacteroides_pectinophilus_61619
48291.4,Rhizobium sp. BR816,1,6951133,7,Rhizobium_sp_61618
1166130.5,Enterobacter sp. R4-368,1,5155034,0,Enterobacter_sp_59321
565654.4,Enterococcus casseliflavus EC10,1,3448401,13,Enterococcus_casseliflavus_56514
1258583.3,Corynebacterium ulcerans NCTC 12077,1,2616289,15,Corynebacterium_ulcerans_49663
1273687.4,Mycobacterium sp. VKM Ac-1817D,1,6301093,116,Mycobacterium_fortuitum_45540
1231185.4,Nitratireductor aquibiodomus NL21 = JCM 21793,1,4516450,207,Nitratireductor_aquibiodomus_57174
883098.3,Bergeyella zoohelcum CCUG 30536,1,2441147,31,Bergeyella_zoohelcum_57177
1280673.3,Butyrivibrio sp. AE3006,1,4142292,42,Butyrivibrio_sp_57178
1053194.3,Bacillus cereus BAG6X1-1,1,5512858,58,Bacillus_cereus_58113
1137135.3,Escherichia coli O157:H43 str. T22,1,4127430,718,Escherichia_coli_58110
690850.3,Desulfovibrio africanus str. Walvis Bay,1,4200529,2,Desulfovibrio_africanus_58111
552531.3,Bifidobacterium animalis subsp. lactis BB-12,1,1942198,0,Bifidobacterium_animalis_58116
1453989.3,Campylobacter lari RM16701,1,1516455,1,Campylobacter_lari_58115
1171375.3,Burkholderia terrae BS001,1,11263431,298,Burkholderia_terrae_58119
393595.15,Alcanivorax borkumensis SK2,1,3120143,0,Alcanivorax_borkumensis_54471
1234664.3,Geobacillus caldoxylosilyticus CIC9,1,3814572,61,Geobacillus_caldoxylosilyticus_54472
935837.3,Bacillus sp. J37,1,5333777,96,Bacillus_sp_62568
935840.3,Chelativorans sp. J32,1,4698190,47,Chelativorans_sp_62569
935557.3,Sinorhizobium arboris LMG 14919,1,6837242,7,Sinorhizobium_arboris_62566
935836.3,Bacillus sp. J33,1,5556701,199,Bacillus_sp_62567
935548.3,Mesorhizobium loti R88b,1,7193492,13,Mesorhizobium_loti_62564
935549.4,Rhizobium leguminosarum bv. trifolii SRDI565,1,6905599,7,Rhizobium_leguminosarum_62565
935261.3,Aminobacter sp. J41,1,4224210,107,Aminobacter_sp_62562
935543.3,Burkholderia sp. WSM4176,1,9055693,52,Burkholderia_sp_62563
933269.4,Neisseria polysaccharea NS342,1,2080258,57,Neisseria_polysaccharea_62560
933280.4,Neisseria lactamica NS19,1,2117369,90,Neisseria_lactamica_62561
1487922.3,Pseudomonas sp. HMP271,1,3966117,24,Pseudomonas_sp_60708
1487923.3,Desulfosporosinus sp. HMP52,1,4744842,84,Desulfosporosinus_sp_60709
1485544.4,Ferriphaselus sp. R-1,1,2441600,23,Ferriphaselus_sp_60704
1485545.3,Zetaproteobacteria bacterium TAG-1,1,2163550,13,Zetaproteobacteria_bacterium_60705
1487582.6,Peptococcaceae bacterium SCADC1_2_3,1,2593950,259,Peptococcaceae_bacterium_60706
1487921.3,Clostridium sp. HMP27,1,3850950,72,Clostridium_sp_60707
1484157.3,Pantoea sp. PSNIH2,1,4967343,6,Pantoea_sp_60700
1484158.3,Pantoea sp. PSNIH1,1,4410683,7,Pantoea_sp_60701
1484460.3,Psychroserpens sp. PAMC 27130,1,3633537,62,Psychroserpens_sp_60702
1485543.3,Selenomonas sp. AE3005,1,2823370,25,Selenomonas_sp_60703
1122986.3,Prevotella maculosa DSM 19339,1,3312100,63,Prevotella_maculosa_57398
941770.3,Lactobacillus fructivorans KCTC 3543,1,1366224,9,Lactobacillus_fructivorans_57394
1192759.3,Sphingobium xenophagum QYY,1,4202477,116,Sphingobium_xenophagum_57391
699246.3,Clostridiales genomosp. BVAB3 str. UPII9-5,1,1810248,0,Clostridiales_genomosp_54611
1236942.4,Lactobacillus plantarum subsp. plantarum JCM 1149,1,3209460,39,Lactobacillus_plantarum_54610
1435296.3,Gluconobacter oxydans DSM 2003,1,2923657,119,Gluconobacter_oxydans_48286
999549.4,Phaeobacter caeruleus DSM 24564,1,5342643,19,Phaeobacter_caeruleus_62702
999550.5,Phaeobacter arcticus DSM 23566,1,5049034,8,Phaeobacter_arcticus_62703
999424.3,Streptococcus sp. F0441,1,1975556,10,Streptococcus_sp_62700
999425.3,Streptococcus sp. F0442,1,2221808,10,Streptococcus_sp_62701
999628.3,Methyloversatilis universalis EHg5,1,4085298,9,Methyloversatilis_universalis_62706
999629.3,Helicobacter pylori B45,1,1592612,54,Helicobacter_pylori_62707
999552.6,Leisingera methylohalidivorans DSM 14336,1,4650996,0,Leisingera_methylohalidivorans_62704
999611.3,Leisingera aquimarina DSM 24565,1,5342947,14,Leisingera_aquimarina_62705
1158168.3,Thioalkalivibrio sp. ALE14,1,3022953,30,Thioalkalivibrio_sp_44149
1131276.3,alpha proteobacterium SCGC AB-629-G21,1,1510272,154,Alpha_proteobacterium_44631
1236973.3,Bacillus akibai JCM 9157,1,4733264,134,Bacillus_akibai_59729
1231351.3,Acidomonas methanolica NBRC 104435,1,3690030,546,Acidomonas_methanolica_59649
1231336.3,Lactobacillus shenzhenensis LY-73,1,3212930,233,Lactobacillus_shenzhenensis_59648
1231063.3,Microbacterium sp. G3,1,3692770,14,Microbacterium_sp_59645
1231057.3,Paenisporosarcina sp. TG-14,1,3810135,107,Paenisporosarcina_sp_59644
1231241.4,Thermotoga sp. Mc24,1,1823483,12,Thermotoga_sp_59647
1231190.3,Nitratireductor indicus C115,1,4979070,65,Nitratireductor_indicus_59646
1230343.3,Legionella anisa str. Linanisette,1,4314769,54,Legionella_anisa_59641
1230342.3,Clostridium tetanomorphum DSM 665,1,5553690,224,Clostridium_tetanomorphum_59640
1230734.3,Clostridiales bacterium S5-A14a,1,1531433,19,Clostridiales_bacterium_59643
1230476.3,Bradyrhizobium sp. DFCI-1,1,7645871,98,Bradyrhizobium_sp_59642
1122202.3,Marinobacterium rhizophilum DSM 18822,1,5357861,66,Marinobacterium_rhizophilum_58927
399795.3,Comamonas testosteroni KF-1,1,6026527,1,Comamonas_testosteroni_57821
445337.5,Clostridium botulinum C str. Eklund,1,2931593,53,Clostridium_botulinum_57820
936596.3,Lachnospiraceae bacterium MSX33,1,2850994,76,Clostridiales_bacterium_57827
457430.3,Streptomyces roseosporus NRRL 11379,1,7878966,1,Streptomyces_globisporus_57825
1122201.3,Marinobacterium litorale DSM 23545,1,4373135,64,Marinobacterium_litorale_58926
463191.3,Streptomyces sviceus ATCC 29083,1,8640926,105,Streptomyces_canus_57829
634994.3,Leptotrichia hofstadii F0254,1,2454677,7,Leptotrichia_hofstadii_57828
1122200.3,Marinobacterium jannaschii DSM 6295,1,5177830,39,Marinobacterium_jannaschii_58925
315456.7,Rickettsia felis URRWXCal2,1,1587240,0,Rickettsia_felis_58292
1122194.3,Marinimicrobium agarilyticum DSM 16975,1,4499014,29,Marinimicrobium_agarilyticum_58923
1122191.4,Maribacter antarcticus DSM 21422,1,4853010,32,Maribacter_antarcticus_58922
1122185.3,Lysobacter concretionis Ko07 = DSM 16239,1,3032117,26,Lysobacter_concretionis_58921
1122183.3,Luteimonas mephitis DSM 12574,1,3404935,15,Luteimonas_mephitis_58920
1206730.4,Nocardia higoensis NBRC 100133,1,6967945,162,Nocardia_higoensis_59469
1206729.4,Nocardia exalbida NBRC 100660,1,7337483,116,Nocardia_exalbida_59468
1189620.3,Flavobacterium sp. ACAM 123,1,3930877,240,Flavobacterium_sp_59399
1189619.4,Psychroflexus gondwanensis ACAM 44,1,3306087,55,Psychroflexus_gondwanensis_59398
1206103.3,Pedobacter arcticus A12,1,4221466,23,Pedobacter_arcticus_59461
1205752.4,Pseudomonas syringae BRIP39023,1,5919528,54,Pseudomonas_syringae_59460
1206721.4,Nocardia asiatica NBRC 100129,1,8396852,400,Nocardia_asiatica_59463
1185653.3,Planococcus antarcticus DSM 14505,1,3750310,124,Planococcus_antarcticus_59390
1189612.3,Indibacter alkaliphilus LW1,1,4992098,70,Indibacter_alkaliphilus_59397
1189304.3,Sodalis-like symbiont of Philaenus spumarius,1,1386680,562,Philaenus_spumarius_symbiont_59396
1188263.3,Bradyrhizobium sp. WSM2254,1,9075546,100,Bradyrhizobium_sp_59395
1188252.3,Vibrio rumoiensis 1S-45,1,3435443,103,Vibrio_rumoiensis_59394
553198.3,Propionibacterium acidifaciens F0233,1,2055318,31,Porphyromonas_endodontalis_34109
395493.3,Beggiatoa alba B18LD,1,4259078,20,Beggiatoa_alba_61428
395494.4,Gallionella capsiferriformans ES-2,1,3162471,0,Gallionella_capsiferriformans_61429
391937.3,Nitratireductor pacificus pht-3B,1,4313328,48,Nitratireductor_pacificus_61422
392500.6,Shewanella woodyi ATCC 51908,1,5935403,0,Shewanella_woodyi_61423
391735.7,Verminephrobacter eiseniae EF01-2,1,5597943,0,Verminephrobacter_eiseniae_61420
391936.3,Alcanivorax pacificus W11-5,1,4134517,40,Alcanivorax_pacificus_61421
394503.7,Clostridium cellulolyticum H10,1,4068724,0,Clostridium_cellulolyticum_61426
394.7,Sinorhizobium fredii NGR234,1,6891900,0,Sinorhizobium_fredii_61427
394098.5,Bhargavaea cecembensis B-C2,1,3108079,71,Bhargavaea_cecembensis_61424
394221.8,Maricaulis maris MCS10,1,3368780,0,Maricaulis_maris_61425
698761.4,Rhizobium tropici CIAT 899,1,6686334,0,Rhizobium_tropici_62157
95486.54,Burkholderia cenocepacia,1,8045250,3,Burkholderia_cenocepacia_62624
698759.3,Streptomyces ipomoeae 91-03,1,10363919,648,Streptomyces_ipomoeae_62155
411490.6,Anaerostipes caccae DSM 14662,1,3598789,24,Anaerostipes_caccae_55430
95606.3,Sphingomonas-like bacterium B12,1,4788660,758,Sphingomonas_bacterium_62626
948458.3,Actinotalea ferrariae CF5-4,1,3987080,626,Actinotalea_ferrariae_62621
948106.3,Burkholderia sp. WSM3556,1,7672812,138,Burkholderia_sp_62620
696747.3,Arthrospira platensis NIES-39,1,6788435,0,Arthrospira_platensis_62151
953739.5,Streptomyces venezuelae ATCC 10712,1,8226158,0,Streptomyces_venezuelae_62622
741161.3,Paenibacillus larvae subsp. larvae B-3650,1,4313734,276,Paenibacillus_larvae_52123
1196094.4,Snodgrassella alvi wkB2,1,2527978,0,Snodgrassella_alvi_57464
290399.4,Arthrobacter sp. FB24,1,5070478,0,Arthrobacter_sp_61134
290400.1,Jannaschia sp. CCS1,1,4404049,0,Jannaschia_sp_61135
290512.6,Prosthecochloris aestuarii DSM 271,1,2579695,0,Prosthecochloris_aestuarii_61136
291112.3,Photorhabdus asymbiotica,1,5094138,0,Photorhabdus_asymbiotica_61137
290317.9,Chlorobium phaeobacteroides DSM 266,1,3133902,0,Chlorobium_phaeobacteroides_61130
290318.6,Chlorobium phaeovibrioides DSM 265,1,1966858,0,Chlorobium_phaeovibrioides_61131
290338.8,Citrobacter koseri ATCC BAA-895,1,4735357,0,Citrobacter_koseri_61132
290397.18,Anaeromyxobacter dehalogenans 2CP-C,1,5013479,0,Anaeromyxobacter_dehalogenans_61133
291985.4,Erythrobacter vulgaris,1,2858586,11,Erythrobacter_vulgaris_61138
292414.1,Ruegeria sp. TM1040,1,4153699,0,Ruegeria_sp_61139
940285.3,Gluconacetobacter europaeus 5P3,1,3950493,235,Gluconacetobacter_europaeus_56709
1445607.3,Bacteroides reticulotermitis JCM 10512,1,5351523,88,Bacteroides_reticulotermitis_60550
1446475.3,Halomonas zincidurans B6,1,3554760,2,Halomonas_zincidurans_60553
1446473.3,Paracoccus yeei ATCC BAA-599,1,4428890,70,Paracoccus_yeei_60552
1448857.3,Campylobacter sp. CIT045,1,1666096,18,Campylobacter_sp_60555
1448389.3,Tomitella biformata AHU 1821,1,4688398,64,Tomitella_biformata_60554
1449045.3,Bacillus sp. UNC322MFChir4.1,1,4955850,63,Bacillus_sp_60557
1449044.3,Arthrobacter sp. UNC362MFTsu5.1,1,5099780,68,Arthrobacter_sp_60556
1449048.3,Mycobacterium sp. UNC280MFTsu5.1,1,5696870,44,Mycobacterium_sp_60559
1449046.3,Bacillus sp. UNC41MFS5,1,6429520,53,Bacillus_sp_60558
888062.3,Dialister micraerophilus DSM 19965,1,1250347,29,Dialister_micraerophilus_56703
1335308.3,Burkholderia vietnamiensis AU4i,1,9201303,430,Burkholderia_cepacia_56702
997352.4,Prevotella nigrescens ATCC 33563,1,2604221,77,Prevotella_nigrescens_56706
1500279.3,Microbacterium sp. CF335,1,3018951,4,Microbacterium_sp_60740
1304275.5,Salinisphaera hydrothermalis C41B8,1,4282310,92,Salinisphaera_hydrothermalis_60037
1303.44,Streptococcus oralis,1,2043120,7,Streptococcus_oralis_60034
1303518.3,Chthonomonas calidirosea T49,1,3437861,0,Chthonomonas_calidirosea_60035
1302863.3,Streptococcus oligofermentans AS 1.3089,1,2142100,0,Streptococcus_oligofermentans_60032
1303.44,Streptococcus oralis,1,2043120,7,Streptococcus_oralis_60034
1302286.3,Lactobacillus namurensis str. Chizuka 01,1,2580314,86,Lactobacillus_namurensis_60030
1302620.3,Cellulomonas sp. URHD0024,1,4465792,24,Cellulomonas_sp_60031
1190605.3,Enterovibrio norvegicus FF-162,1,4989617,366,Enterovibrio_norvegicus_54866
1226322.3,Oscillibacter sp. KLE 1728,1,3551511,260,Oscillospiraceae_bacterium_54867
1224749.3,Exiguobacterium sp. ZWU0009,1,3331448,45,Exiguobacterium_acetylicum_54868
1408889.3,Clostridium tyrobutyricum DIVETGP,1,3013962,43,Clostridium_tyrobutyricum_53488
1246484.3,Halobacillus sp. BAB-2008,1,3774294,127,Bacillus_sp_53487
1208918.3,Candidatus Kinetoplastibacterium crithidii TCC036E,1,821930,0,Kinetoplastibacterium_crithidii_49839
1123057.7,Rhodonellum psychrophilum DSM 17998 [PRJNA219509],1,5120737,184,Rhodonellum_psychrophilum_45738
47863.3,Micromonospora globosa,1,6862500,121,Micromonospora_aurantiaca_58255
827.3,Campylobacter ureolyticus,1,1665702,25,Bacteroides_ureolyticus_58254
1121012.3,Arenibacter latericius DSM 15913,1,4471796,107,Arenibacter_latericius_58705
1121011.3,Arenibacter certesii DSM 19833,1,4975964,82,Arenibacter_certesii_58704
1121007.3,Aquimarina muelleri DSM 19832,1,4871214,91,Aquimarina_muelleri_58703
1121006.3,Aquimarina latercula DSM 2041,1,6234349,28,Aquimarina_latercula_58702
1121004.4,Aquaspirillum serpens DSM 68,1,2611450,118,Aquaspirillum_serpens_58701
1121002.4,Aneurinibacillus terranovensis DSM 18919,1,4238121,118,Aneurinibacillus_terranovensis_58700
1481922.3,Vibrio sp. JCM 19232 JCM19232,1,4886455,56,Vibrio_sp_58259
1312234.3,Streptomyces prunicolor NBRC 13075,1,11738962,188,Streptomyces_prunicolor_58258
1121018.3,Arsenophonus nasoniae DSM 15247,1,3643645,284,Arsenophonus_nasoniae_58709
1121017.3,Arsenicicoccus bolidensis DSM 15745,1,3989996,83,Arsenicicoccus_bolidensis_58708
658187.3,Legionella drancourtii LLAP12,1,4164599,61,Legionella_drancourtii_62049
657324.3,Butyrivibrio fibrisolvens 16/4,1,3164379,0,Butyrivibrio_fibrisolvens_62048
655815.4,Zunongwangia profunda SM-A87,1,5128187,0,Zunongwangia_profunda_62041
655812.3,Aerococcus viridans ATCC 11563,1,1980335,125,Aerococcus_viridans_62040
656519.3,Halanaerobium hydrogeniformans,1,2613117,0,Halanaerobium_hydrogeniformans_62043
656024.3,Frankia symbiont of Datisca glomerata,1,5187516,225,Frankia_symbiont_62042
657313.3,Ruminococcus torques L2-14,1,3341681,0,Ruminococcus_torques_62045
657308.3,Gordonibacter pamelaeae 7-10-1-b,1,3608022,0,Gordonibacter_pamelaeae_62044
657321.5,Ruminococcus bromii L2-63,1,2249085,0,Ruminococcus_bromii_62047
657314.3,Ruminococcus obeum A2-162,1,3757491,0,Ruminococcus_obeum_62046
1123296.3,Stenoxybacter acetivorans DSM 19021,1,2609580,143,Stenoxybacter_acetivorans_59076
1123298.3,Streptococcus caballi DSM 19004,1,2112782,59,Streptococcus_caballi_59077
1123290.4,Sporosarcina ureae DSM 2281,1,3318232,36,Sporosarcina_ureae_59074
1123294.3,Stappia stellulata DSM 5886,1,4616837,14,Stappia_stellulata_59075
1123279.3,Spongiibacter tropicus DSM 19543,1,3947342,7,Spongiibacter_tropicus_59072
1123284.3,Sporolactobacillus vineae DSM 21990 = SL153,1,2861029,71,Sporolactobacillus_vineae_59073
1123277.3,Spirosoma panaciterrae DSM 21099,1,8110713,74,Spirosoma_panaciterrae_59070
1123278.3,Spirosoma spitsbergense DSM 19989,1,7528228,233,Spirosoma_spitsbergense_59071
490759.3,Marinobacter sp. BSs20148,1,4063864,0,Marinobacter_sp_61637
490193.3,Synechococcus sp. NKBG 042902,1,3319480,77,Synechococcus_sp_61636
489825.4,Moorea producens 3L,1,8364136,270,Moorea_producens_61635
